"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","Food Access",
"06","California","06059099508","Orange County, CA - 06059099508","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099508","Orange County, CA - 06059099508","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099509","Orange County, CA - 06059099509","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06059099509","Orange County, CA - 06059099509","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06059099510","Orange County, CA - 06059099510","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06059099510","Orange County, CA - 06059099510","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06059099511","Orange County, CA - 06059099511","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099511","Orange County, CA - 06059099511","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099512","Orange County, CA - 06059099512","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099512","Orange County, CA - 06059099512","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099513","Orange County, CA - 06059099513","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099513","Orange County, CA - 06059099513","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099514","Orange County, CA - 06059099514","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099514","Orange County, CA - 06059099514","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099601","Orange County, CA - 06059099601","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099601","Orange County, CA - 06059099601","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099602","Orange County, CA - 06059099602","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099602","Orange County, CA - 06059099602","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099603","Orange County, CA - 06059099603","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099603","Orange County, CA - 06059099603","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099604","Orange County, CA - 06059099604","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099604","Orange County, CA - 06059099604","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099605","Orange County, CA - 06059099605","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099605","Orange County, CA - 06059099605","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099701","Orange County, CA - 06059099701","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099701","Orange County, CA - 06059099701","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099702","Orange County, CA - 06059099702","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099702","Orange County, CA - 06059099702","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099703","Orange County, CA - 06059099703","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099703","Orange County, CA - 06059099703","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099801","Orange County, CA - 06059099801","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099801","Orange County, CA - 06059099801","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099802","Orange County, CA - 06059099802","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099802","Orange County, CA - 06059099802","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099803","Orange County, CA - 06059099803","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099803","Orange County, CA - 06059099803","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099902","Orange County, CA - 06059099902","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099902","Orange County, CA - 06059099902","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099903","Orange County, CA - 06059099903","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099903","Orange County, CA - 06059099903","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099904","Orange County, CA - 06059099904","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099904","Orange County, CA - 06059099904","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099905","Orange County, CA - 06059099905","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099905","Orange County, CA - 06059099905","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099906","Orange County, CA - 06059099906","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059099906","Orange County, CA - 06059099906","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110001","Orange County, CA - 06059110001","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110001","Orange County, CA - 06059110001","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110003","Orange County, CA - 06059110003","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110003","Orange County, CA - 06059110003","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110004","Orange County, CA - 06059110004","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110004","Orange County, CA - 06059110004","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110005","Orange County, CA - 06059110005","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110005","Orange County, CA - 06059110005","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110006","Orange County, CA - 06059110006","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110006","Orange County, CA - 06059110006","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110007","Orange County, CA - 06059110007","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110007","Orange County, CA - 06059110007","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110008","Orange County, CA - 06059110008","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110008","Orange County, CA - 06059110008","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110010","Orange County, CA - 06059110010","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110010","Orange County, CA - 06059110010","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110011","Orange County, CA - 06059110011","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110011","Orange County, CA - 06059110011","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110012","Orange County, CA - 06059110012","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110012","Orange County, CA - 06059110012","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110014","Orange County, CA - 06059110014","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110014","Orange County, CA - 06059110014","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110015","Orange County, CA - 06059110015","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110015","Orange County, CA - 06059110015","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110102","Orange County, CA - 06059110102","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110102","Orange County, CA - 06059110102","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110104","Orange County, CA - 06059110104","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110104","Orange County, CA - 06059110104","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110106","Orange County, CA - 06059110106","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110106","Orange County, CA - 06059110106","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110108","Orange County, CA - 06059110108","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110108","Orange County, CA - 06059110108","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110109","Orange County, CA - 06059110109","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110109","Orange County, CA - 06059110109","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110110","Orange County, CA - 06059110110","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110110","Orange County, CA - 06059110110","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110111","Orange County, CA - 06059110111","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110111","Orange County, CA - 06059110111","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110113","Orange County, CA - 06059110113","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110113","Orange County, CA - 06059110113","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110114","Orange County, CA - 06059110114","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110114","Orange County, CA - 06059110114","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110115","Orange County, CA - 06059110115","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110115","Orange County, CA - 06059110115","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110116","Orange County, CA - 06059110116","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110116","Orange County, CA - 06059110116","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110117","Orange County, CA - 06059110117","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110117","Orange County, CA - 06059110117","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110118","Orange County, CA - 06059110118","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110118","Orange County, CA - 06059110118","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110201","Orange County, CA - 06059110201","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06059110201","Orange County, CA - 06059110201","2019","4.0","","Not Low Income, Low Access, Urban" (4),
